ticket_id,scenario_id,ts,store_id,device,message,category
TKT_0000801,INC_001,2024-01-14T04:23:17+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000802,INC_001,2024-01-14T04:06:02+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000803,INC_001,2024-01-14T04:43:54+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000804,INC_001,2024-01-14T04:20:57+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000805,INC_001,2024-01-14T04:31:22+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000806,INC_001,2024-01-14T04:05:05+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000807,INC_001,2024-01-14T04:27:49+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000808,INC_001,2024-01-14T04:30:15+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000809,INC_001,2024-01-14T05:39:36+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000810,INC_001,2024-01-14T05:22:33+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000811,INC_001,2024-01-14T05:36:28+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000812,INC_001,2024-01-14T05:43:18+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000813,INC_001,2024-01-14T05:31:05+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000814,INC_001,2024-01-14T06:51:35+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000815,INC_001,2024-01-14T07:41:08+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000816,INC_001,2024-01-14T07:49:13+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000817,INC_001,2024-01-14T07:46:47+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000818,INC_001,2024-01-14T07:27:37+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000819,INC_001,2024-01-14T07:58:33+00:00,STORE_001,desktop,Customer enquiry — general,general
TKT_0000820,INC_001,2024-01-14T07:45:16+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0000821,INC_001,2024-01-14T08:01:01+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000822,INC_001,2024-01-14T08:40:20+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000823,INC_001,2024-01-14T08:28:04+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000824,INC_001,2024-01-14T08:08:15+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000825,INC_001,2024-01-14T08:24:16+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000826,INC_001,2024-01-14T08:53:44+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000827,INC_001,2024-01-14T09:05:26+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000828,INC_001,2024-01-14T09:19:48+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000829,INC_001,2024-01-14T09:13:30+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000830,INC_001,2024-01-14T09:17:57+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000831,INC_001,2024-01-14T09:25:29+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000832,INC_001,2024-01-14T10:37:19+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000833,INC_001,2024-01-14T10:02:19+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000834,INC_001,2024-01-14T10:49:13+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000835,INC_001,2024-01-14T10:29:51+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000836,INC_001,2024-01-14T10:38:45+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000837,INC_001,2024-01-14T10:01:51+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000838,INC_001,2024-01-14T11:35:00+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000839,INC_001,2024-01-14T11:08:07+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000840,INC_001,2024-01-14T11:33:31+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000841,INC_001,2024-01-14T11:39:40+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000842,INC_001,2024-01-14T11:34:48+00:00,STORE_002,ios,Customer enquiry — returns,returns
TKT_0000843,INC_001,2024-01-14T11:47:38+00:00,STORE_004,ios,Customer enquiry — stock,stock
TKT_0000844,INC_001,2024-01-14T11:30:44+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000845,INC_001,2024-01-14T11:42:19+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000846,INC_001,2024-01-14T11:07:41+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000847,INC_001,2024-01-14T12:50:31+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000848,INC_001,2024-01-14T12:32:36+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000849,INC_001,2024-01-14T12:50:17+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000850,INC_001,2024-01-14T12:07:23+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000851,INC_001,2024-01-14T12:44:21+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000852,INC_001,2024-01-14T12:31:24+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000853,INC_001,2024-01-14T12:00:06+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000854,INC_001,2024-01-14T12:23:41+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000855,INC_001,2024-01-14T13:52:54+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000856,INC_001,2024-01-14T13:39:24+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000857,INC_001,2024-01-14T13:29:24+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000858,INC_001,2024-01-14T13:18:16+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000859,INC_001,2024-01-14T13:51:25+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000860,INC_001,2024-01-14T13:50:23+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000861,INC_001,2024-01-14T13:36:36+00:00,STORE_001,android,Customer enquiry — general,general
TKT_0000862,INC_001,2024-01-14T14:11:42+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000863,INC_001,2024-01-14T14:12:34+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000864,INC_001,2024-01-14T14:27:08+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000865,INC_001,2024-01-14T14:52:27+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000866,INC_001,2024-01-14T15:36:00+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000867,INC_001,2024-01-14T15:59:54+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000868,INC_001,2024-01-14T15:29:21+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000869,INC_001,2024-01-14T15:13:34+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000870,INC_001,2024-01-14T15:39:23+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000871,INC_001,2024-01-14T15:24:23+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000872,INC_001,2024-01-14T15:27:30+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000873,INC_001,2024-01-14T16:58:18+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000874,INC_001,2024-01-14T16:20:53+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000875,INC_001,2024-01-14T16:19:45+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000876,INC_001,2024-01-14T16:59:25+00:00,STORE_001,android,Customer enquiry — stock,stock
TKT_0000877,INC_001,2024-01-14T16:50:53+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000878,INC_001,2024-01-14T17:25:06+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000879,INC_001,2024-01-14T17:11:08+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000880,INC_001,2024-01-14T17:22:31+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000881,INC_001,2024-01-14T17:35:24+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000882,INC_001,2024-01-14T18:49:26+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000883,INC_001,2024-01-14T18:26:54+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000884,INC_001,2024-01-14T18:13:49+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000885,INC_001,2024-01-14T18:43:31+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000886,INC_001,2024-01-14T18:47:10+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000887,INC_001,2024-01-14T18:45:13+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000888,INC_001,2024-01-14T19:13:51+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000889,INC_001,2024-01-14T19:53:49+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0000890,INC_001,2024-01-14T19:19:31+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000891,INC_001,2024-01-14T19:18:47+00:00,STORE_005,desktop,Customer enquiry — returns,returns
TKT_0000892,INC_001,2024-01-14T19:47:16+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000893,INC_001,2024-01-14T19:05:23+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000894,INC_001,2024-01-14T19:10:37+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000895,INC_001,2024-01-14T19:05:19+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000896,INC_001,2024-01-14T19:34:04+00:00,STORE_005,ios,Customer enquiry — general,general
TKT_0000897,INC_001,2024-01-14T20:03:43+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000898,INC_001,2024-01-14T20:21:40+00:00,STORE_004,android,Customer enquiry — returns,returns
TKT_0000899,INC_001,2024-01-14T20:57:32+00:00,STORE_004,desktop,Customer enquiry — returns,returns
TKT_0000900,INC_001,2024-01-14T21:31:41+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000901,INC_001,2024-01-14T21:35:11+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000902,INC_001,2024-01-14T21:16:00+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000903,INC_001,2024-01-14T22:13:20+00:00,STORE_004,desktop,Customer enquiry — stock,stock
TKT_0000904,INC_001,2024-01-14T22:34:07+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000905,INC_001,2024-01-14T22:41:36+00:00,STORE_005,desktop,Customer enquiry — general,general
TKT_0000906,INC_001,2024-01-14T22:19:37+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000907,INC_001,2024-01-14T23:24:26+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000908,INC_001,2024-01-14T23:58:32+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000909,INC_001,2024-01-15T00:40:18+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000910,INC_001,2024-01-15T00:54:05+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000911,INC_001,2024-01-15T00:32:18+00:00,STORE_001,desktop,Customer enquiry — stock,stock
TKT_0000912,INC_001,2024-01-15T00:48:00+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000913,INC_001,2024-01-15T00:11:38+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000914,INC_001,2024-01-15T00:34:33+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000915,INC_001,2024-01-15T00:59:22+00:00,STORE_003,android,Customer enquiry — returns,returns
TKT_0000916,INC_001,2024-01-15T00:48:14+00:00,STORE_005,ios,Customer enquiry — stock,stock
TKT_0000917,INC_001,2024-01-15T00:36:47+00:00,STORE_002,desktop,Customer enquiry — stock,stock
TKT_0000918,INC_001,2024-01-15T00:14:45+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000919,INC_001,2024-01-15T00:30:08+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000920,INC_001,2024-01-15T00:33:23+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000921,INC_001,2024-01-15T01:31:27+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000922,INC_001,2024-01-15T01:29:25+00:00,STORE_005,android,Customer enquiry — stock,stock
TKT_0000923,INC_001,2024-01-15T01:05:15+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000924,INC_001,2024-01-15T01:20:44+00:00,STORE_005,android,Customer enquiry — returns,returns
TKT_0000925,INC_001,2024-01-15T02:59:33+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000926,INC_001,2024-01-15T02:34:44+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000927,INC_001,2024-01-15T02:00:16+00:00,STORE_001,ios,Customer enquiry — stock,stock
TKT_0000928,INC_001,2024-01-15T02:32:44+00:00,STORE_002,desktop,Customer enquiry — general,general
TKT_0000929,INC_001,2024-01-15T02:36:56+00:00,STORE_002,desktop,Customer enquiry — returns,returns
TKT_0000930,INC_001,2024-01-15T02:03:39+00:00,STORE_002,android,Customer enquiry — returns,returns
TKT_0000931,INC_001,2024-01-15T02:49:39+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000932,INC_001,2024-01-15T02:41:12+00:00,STORE_004,ios,Customer enquiry — returns,returns
TKT_0000933,INC_001,2024-01-15T02:41:04+00:00,STORE_002,android,Customer enquiry — stock,stock
TKT_0000934,INC_001,2024-01-15T03:04:50+00:00,STORE_004,android,Customer enquiry — general,general
TKT_0000935,INC_001,2024-01-15T03:11:47+00:00,STORE_001,android,Customer enquiry — returns,returns
TKT_0000936,INC_001,2024-01-15T04:32:29+00:00,STORE_001,desktop,Customer enquiry — returns,returns
TKT_0000937,INC_001,2024-01-15T04:46:09+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000938,INC_001,2024-01-15T04:21:04+00:00,STORE_003,android,Customer enquiry — stock,stock
TKT_0000939,INC_001,2024-01-15T04:46:36+00:00,STORE_003,desktop,Customer enquiry — stock,stock
TKT_0000940,INC_001,2024-01-15T05:01:30+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000941,INC_001,2024-01-15T05:09:52+00:00,STORE_001,ios,Customer enquiry — returns,returns
TKT_0000942,INC_001,2024-01-15T06:32:17+00:00,STORE_003,desktop,Customer enquiry — returns,returns
TKT_0000943,INC_001,2024-01-15T06:43:56+00:00,STORE_001,ios,Customer enquiry — general,general
TKT_0000944,INC_001,2024-01-15T06:07:26+00:00,STORE_004,ios,Customer enquiry — general,general
TKT_0000945,INC_001,2024-01-15T06:29:04+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000946,INC_001,2024-01-15T06:37:01+00:00,STORE_003,ios,Customer enquiry — general,general
TKT_0000947,INC_001,2024-01-15T06:00:35+00:00,STORE_003,desktop,Customer enquiry — general,general
TKT_0000948,INC_001,2024-01-15T06:18:48+00:00,STORE_002,android,Customer enquiry — general,general
TKT_0000949,INC_001,2024-01-15T07:50:08+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000950,INC_001,2024-01-15T07:04:24+00:00,STORE_002,ios,Customer enquiry — general,general
TKT_0000951,INC_001,2024-01-15T07:57:39+00:00,STORE_005,ios,Customer enquiry — returns,returns
TKT_0000952,INC_001,2024-01-15T07:51:32+00:00,STORE_005,android,Customer enquiry — general,general
TKT_0000953,INC_001,2024-01-15T07:16:33+00:00,STORE_004,android,Customer enquiry — stock,stock
TKT_0000954,INC_001,2024-01-15T07:48:21+00:00,STORE_002,ios,Customer enquiry — stock,stock
TKT_0000955,INC_001,2024-01-15T08:58:39+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000956,INC_001,2024-01-15T08:09:06+00:00,STORE_003,android,Customer enquiry — general,general
TKT_0000957,INC_001,2024-01-15T08:02:26+00:00,STORE_003,ios,Customer enquiry — stock,stock
TKT_0000958,INC_001,2024-01-15T09:30:00+00:00,STORE_003,ios,App crashed during payment,payment_failure
TKT_0000959,INC_001,2024-01-15T09:43:26+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0000960,INC_001,2024-01-15T09:47:04+00:00,STORE_002,desktop,Payment declined but money held in account,payment_failure
TKT_0000961,INC_001,2024-01-15T09:02:44+00:00,STORE_005,android,Transaction timed out at checkout,payment_failure
TKT_0000962,INC_001,2024-01-15T09:43:47+00:00,STORE_002,android,Payment failed on checkout,payment_failure
TKT_0000963,INC_001,2024-01-15T09:32:13+00:00,STORE_002,desktop,Payment failed on checkout,payment_failure
TKT_0000964,INC_001,2024-01-15T09:59:21+00:00,STORE_002,ios,Payment declined but money held in account,payment_failure
TKT_0000965,INC_001,2024-01-15T09:33:11+00:00,STORE_004,android,Payment failed on checkout,payment_failure
TKT_0000966,INC_001,2024-01-15T09:45:13+00:00,STORE_005,android,App crashed during payment,payment_failure
TKT_0000967,INC_001,2024-01-15T09:41:00+00:00,STORE_005,android,Card declined repeatedly,payment_failure
TKT_0000968,INC_001,2024-01-15T09:38:04+00:00,STORE_001,android,App crashed during payment,payment_failure
TKT_0000969,INC_001,2024-01-15T09:42:30+00:00,STORE_004,android,Payment failed on checkout,payment_failure
TKT_0000970,INC_001,2024-01-15T09:06:19+00:00,STORE_003,ios,Payment processing error on mobile app,payment_failure
TKT_0000971,INC_001,2024-01-15T10:11:40+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0000972,INC_001,2024-01-15T10:04:25+00:00,STORE_001,desktop,Card declined repeatedly,payment_failure
TKT_0000973,INC_001,2024-01-15T10:10:17+00:00,STORE_001,android,App crashed during payment,payment_failure
TKT_0000974,INC_001,2024-01-15T10:38:52+00:00,STORE_001,desktop,Payment processing error on mobile app,payment_failure
TKT_0000975,INC_001,2024-01-15T10:11:58+00:00,STORE_004,android,Payment failed on checkout,payment_failure
TKT_0000976,INC_001,2024-01-15T10:25:10+00:00,STORE_005,ios,Card declined repeatedly,payment_failure
TKT_0000977,INC_001,2024-01-15T10:15:56+00:00,STORE_003,android,Card declined repeatedly,payment_failure
TKT_0000978,INC_001,2024-01-15T10:39:19+00:00,STORE_003,desktop,Payment failed on checkout,payment_failure
TKT_0000979,INC_001,2024-01-15T10:58:51+00:00,STORE_002,android,Payment processing error on mobile app,payment_failure
TKT_0000980,INC_001,2024-01-15T10:37:41+00:00,STORE_004,ios,Transaction timed out at checkout,payment_failure
TKT_0000981,INC_001,2024-01-15T10:29:12+00:00,STORE_005,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0000982,INC_001,2024-01-15T10:45:19+00:00,STORE_003,android,Payment failed on checkout,payment_failure
TKT_0000983,INC_001,2024-01-15T10:12:04+00:00,STORE_005,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0000984,INC_001,2024-01-15T10:18:48+00:00,STORE_001,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0000985,INC_001,2024-01-15T10:50:41+00:00,STORE_003,ios,Card declined repeatedly,payment_failure
TKT_0000986,INC_001,2024-01-15T10:49:36+00:00,STORE_005,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0000987,INC_001,2024-01-15T11:35:55+00:00,STORE_002,ios,Unable to complete purchase — payment gateway error,payment_failure
TKT_0000988,INC_001,2024-01-15T11:09:50+00:00,STORE_003,android,Payment declined but money held in account,payment_failure
TKT_0000989,INC_001,2024-01-15T11:39:27+00:00,STORE_003,ios,Checkout button unresponsive after entering card details,payment_failure
TKT_0000990,INC_001,2024-01-15T11:49:28+00:00,STORE_005,android,Payment declined but money held in account,payment_failure
TKT_0000991,INC_001,2024-01-15T11:22:51+00:00,STORE_005,desktop,Unable to complete purchase — payment gateway error,payment_failure
TKT_0000992,INC_001,2024-01-15T11:59:05+00:00,STORE_002,ios,Payment failed on checkout,payment_failure
TKT_0000993,INC_001,2024-01-15T11:00:08+00:00,STORE_002,ios,Transaction timed out at checkout,payment_failure
TKT_0000994,INC_001,2024-01-15T11:54:20+00:00,STORE_001,android,App crashed during payment,payment_failure
TKT_0000995,INC_001,2024-01-15T11:33:09+00:00,STORE_002,android,Payment failed on checkout,payment_failure
TKT_0000996,INC_001,2024-01-15T11:30:48+00:00,STORE_002,android,App crashed during payment,payment_failure
TKT_0000997,INC_001,2024-01-15T11:05:46+00:00,STORE_002,android,Payment processing error on mobile app,payment_failure
TKT_0000998,INC_001,2024-01-15T11:39:28+00:00,STORE_005,android,Payment declined but money held in account,payment_failure
TKT_0000999,INC_001,2024-01-15T11:36:27+00:00,STORE_002,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001000,INC_001,2024-01-15T11:39:23+00:00,STORE_001,android,Card declined repeatedly,payment_failure
TKT_0001001,INC_001,2024-01-15T11:06:50+00:00,STORE_001,android,Payment declined but money held in account,payment_failure
TKT_0001002,INC_001,2024-01-15T11:12:42+00:00,STORE_004,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001003,INC_001,2024-01-15T11:42:45+00:00,STORE_005,ios,Card declined repeatedly,payment_failure
TKT_0001004,INC_001,2024-01-15T11:07:18+00:00,STORE_003,android,Transaction timed out at checkout,payment_failure
TKT_0001005,INC_001,2024-01-15T11:48:41+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0001006,INC_001,2024-01-15T11:08:07+00:00,STORE_002,desktop,Checkout button unresponsive after entering card details,payment_failure
TKT_0001007,INC_001,2024-01-15T11:58:52+00:00,STORE_002,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001008,INC_001,2024-01-15T11:47:52+00:00,STORE_004,ios,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001009,INC_001,2024-01-15T11:57:27+00:00,STORE_001,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001010,INC_001,2024-01-15T11:21:18+00:00,STORE_003,android,Payment failed on checkout,payment_failure
TKT_0001011,INC_001,2024-01-15T12:12:41+00:00,STORE_002,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001012,INC_001,2024-01-15T12:18:44+00:00,STORE_002,android,Card declined repeatedly,payment_failure
TKT_0001013,INC_001,2024-01-15T12:08:19+00:00,STORE_001,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001014,INC_001,2024-01-15T12:23:49+00:00,STORE_001,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001015,INC_001,2024-01-15T12:49:57+00:00,STORE_001,android,App crashed during payment,payment_failure
TKT_0001016,INC_001,2024-01-15T12:12:46+00:00,STORE_003,desktop,App crashed during payment,payment_failure
TKT_0001017,INC_001,2024-01-15T12:12:02+00:00,STORE_001,desktop,Card declined repeatedly,payment_failure
TKT_0001018,INC_001,2024-01-15T12:03:19+00:00,STORE_004,ios,Payment processing error on mobile app,payment_failure
TKT_0001019,INC_001,2024-01-15T12:21:10+00:00,STORE_001,ios,Card declined repeatedly,payment_failure
TKT_0001020,INC_001,2024-01-15T12:22:51+00:00,STORE_001,ios,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001021,INC_001,2024-01-15T13:41:45+00:00,STORE_005,desktop,Checkout button unresponsive after entering card details,payment_failure
TKT_0001022,INC_001,2024-01-15T13:38:28+00:00,STORE_001,desktop,Payment declined but money held in account,payment_failure
TKT_0001023,INC_001,2024-01-15T13:50:24+00:00,STORE_002,android,Card declined repeatedly,payment_failure
TKT_0001024,INC_001,2024-01-15T13:24:09+00:00,STORE_005,android,Card declined repeatedly,payment_failure
TKT_0001025,INC_001,2024-01-15T13:40:23+00:00,STORE_001,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001026,INC_001,2024-01-15T13:32:48+00:00,STORE_001,android,App crashed during payment,payment_failure
TKT_0001027,INC_001,2024-01-15T13:13:22+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0001028,INC_001,2024-01-15T13:31:07+00:00,STORE_002,android,App crashed during payment,payment_failure
TKT_0001029,INC_001,2024-01-15T13:40:11+00:00,STORE_004,android,App crashed during payment,payment_failure
TKT_0001030,INC_001,2024-01-15T13:00:41+00:00,STORE_002,android,App crashed during payment,payment_failure
TKT_0001031,INC_001,2024-01-15T13:04:02+00:00,STORE_001,android,Card declined repeatedly,payment_failure
TKT_0001032,INC_001,2024-01-15T13:08:08+00:00,STORE_003,android,Transaction timed out at checkout,payment_failure
TKT_0001033,INC_001,2024-01-15T13:50:20+00:00,STORE_003,android,Payment failed on checkout,payment_failure
TKT_0001034,INC_001,2024-01-15T13:18:56+00:00,STORE_001,android,Transaction timed out at checkout,payment_failure
TKT_0001035,INC_001,2024-01-15T13:15:16+00:00,STORE_002,android,Card declined repeatedly,payment_failure
TKT_0001036,INC_001,2024-01-15T13:56:49+00:00,STORE_001,android,Payment failed on checkout,payment_failure
TKT_0001037,INC_001,2024-01-15T13:58:30+00:00,STORE_002,android,Card declined repeatedly,payment_failure
TKT_0001038,INC_001,2024-01-15T13:56:39+00:00,STORE_004,ios,Payment processing error on mobile app,payment_failure
TKT_0001039,INC_001,2024-01-15T13:11:48+00:00,STORE_005,android,Payment failed on checkout,payment_failure
TKT_0001040,INC_001,2024-01-15T14:46:40+00:00,STORE_001,android,Checkout button unresponsive after entering card details,payment_failure
TKT_0001041,INC_001,2024-01-15T14:17:10+00:00,STORE_005,android,Payment processing error on mobile app,payment_failure
TKT_0001042,INC_001,2024-01-15T14:56:09+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0001043,INC_001,2024-01-15T14:11:26+00:00,STORE_004,android,Payment declined but money held in account,payment_failure
TKT_0001044,INC_001,2024-01-15T14:39:49+00:00,STORE_004,ios,Checkout button unresponsive after entering card details,payment_failure
TKT_0001045,INC_001,2024-01-15T14:13:57+00:00,STORE_005,android,Unable to complete purchase — payment gateway error,payment_failure
TKT_0001046,INC_001,2024-01-15T14:37:49+00:00,STORE_004,android,Payment processing error on mobile app,payment_failure
TKT_0001047,INC_001,2024-01-15T14:06:13+00:00,STORE_001,desktop,Payment declined but money held in account,payment_failure
TKT_0001048,INC_001,2024-01-15T14:52:01+00:00,STORE_002,android,Payment declined but money held in account,payment_failure
TKT_0001049,INC_001,2024-01-15T14:27:02+00:00,STORE_001,android,Transaction timed out at checkout,payment_failure
TKT_0001050,INC_001,2024-01-15T14:00:47+00:00,STORE_005,android,App crashed during payment,payment_failure
TKT_0001051,INC_001,2024-01-15T14:57:43+00:00,STORE_003,android,Card declined repeatedly,payment_failure
TKT_0001052,INC_001,2024-01-15T14:31:46+00:00,STORE_004,android,Payment declined but money held in account,payment_failure
TKT_0001053,INC_001,2024-01-15T14:12:05+00:00,STORE_002,android,Card declined repeatedly,payment_failure
TKT_0001054,INC_001,2024-01-15T14:57:16+00:00,STORE_005,android,Transaction timed out at checkout,payment_failure
TKT_0001055,INC_001,2024-01-15T14:36:59+00:00,STORE_004,android,App crashed during payment,payment_failure
TKT_0001056,INC_001,2024-01-15T14:05:45+00:00,STORE_003,ios,App crashed during payment,payment_failure
TKT_0001057,INC_001,2024-01-15T15:18:35+00:00,STORE_001,ios,Card declined repeatedly,payment_failure
TKT_0001058,INC_001,2024-01-15T15:19:03+00:00,STORE_005,android,Card declined repeatedly,payment_failure
TKT_0001059,INC_001,2024-01-15T15:36:48+00:00,STORE_003,desktop,Transaction timed out at checkout,payment_failure
TKT_0001060,INC_001,2024-01-15T15:32:33+00:00,STORE_002,ios,Card declined repeatedly,payment_failure
