event_id,scenario_id,ts,sku_id,store_id,in_stock,fill_rate
INV_0000856,INC_001,2024-01-11T06:00:00+00:00,SKU_0022,STORE_001,True,0.9508
INV_0000857,INC_001,2024-01-11T06:00:00+00:00,SKU_0022,STORE_002,True,0.9384
INV_0000858,INC_001,2024-01-11T06:00:00+00:00,SKU_0022,STORE_003,True,0.9248
INV_0000859,INC_001,2024-01-11T06:00:00+00:00,SKU_0022,STORE_004,True,0.9874
INV_0000860,INC_001,2024-01-11T06:00:00+00:00,SKU_0022,STORE_005,True,0.931
INV_0000861,INC_001,2024-01-11T06:00:00+00:00,SKU_0023,STORE_001,True,0.9625
INV_0000862,INC_001,2024-01-11T06:00:00+00:00,SKU_0023,STORE_002,True,0.9342
INV_0000863,INC_001,2024-01-11T06:00:00+00:00,SKU_0023,STORE_003,True,0.9157
INV_0000864,INC_001,2024-01-11T06:00:00+00:00,SKU_0023,STORE_004,True,0.9245
INV_0000865,INC_001,2024-01-11T06:00:00+00:00,SKU_0023,STORE_005,True,0.9617
INV_0000866,INC_001,2024-01-11T06:00:00+00:00,SKU_0024,STORE_001,True,0.9263
INV_0000867,INC_001,2024-01-11T06:00:00+00:00,SKU_0024,STORE_002,True,0.9387
INV_0000868,INC_001,2024-01-11T06:00:00+00:00,SKU_0024,STORE_003,True,0.9034
INV_0000869,INC_001,2024-01-11T06:00:00+00:00,SKU_0024,STORE_004,True,0.9114
INV_0000870,INC_001,2024-01-11T06:00:00+00:00,SKU_0024,STORE_005,True,0.9702
INV_0000871,INC_001,2024-01-11T06:00:00+00:00,SKU_0025,STORE_001,True,0.9251
INV_0000872,INC_001,2024-01-11T06:00:00+00:00,SKU_0025,STORE_002,True,0.9193
INV_0000873,INC_001,2024-01-11T06:00:00+00:00,SKU_0025,STORE_003,True,0.9344
INV_0000874,INC_001,2024-01-11T06:00:00+00:00,SKU_0025,STORE_004,True,0.9391
INV_0000875,INC_001,2024-01-11T06:00:00+00:00,SKU_0025,STORE_005,True,0.9677
INV_0000876,INC_001,2024-01-11T06:00:00+00:00,SKU_0026,STORE_001,True,0.9308
INV_0000877,INC_001,2024-01-11T06:00:00+00:00,SKU_0026,STORE_002,True,0.9577
INV_0000878,INC_001,2024-01-11T06:00:00+00:00,SKU_0026,STORE_003,True,0.9417
INV_0000879,INC_001,2024-01-11T06:00:00+00:00,SKU_0026,STORE_004,True,0.9264
INV_0000880,INC_001,2024-01-11T06:00:00+00:00,SKU_0026,STORE_005,True,0.9271
INV_0000881,INC_001,2024-01-11T06:00:00+00:00,SKU_0027,STORE_001,True,0.9203
INV_0000882,INC_001,2024-01-11T06:00:00+00:00,SKU_0027,STORE_002,True,0.9172
INV_0000883,INC_001,2024-01-11T06:00:00+00:00,SKU_0027,STORE_003,True,0.9353
INV_0000884,INC_001,2024-01-11T06:00:00+00:00,SKU_0027,STORE_004,True,0.9425
INV_0000885,INC_001,2024-01-11T06:00:00+00:00,SKU_0027,STORE_005,True,0.9281
INV_0000886,INC_001,2024-01-11T06:00:00+00:00,SKU_0028,STORE_001,True,0.8905
INV_0000887,INC_001,2024-01-11T06:00:00+00:00,SKU_0028,STORE_002,False,0.9422
INV_0000888,INC_001,2024-01-11T06:00:00+00:00,SKU_0028,STORE_003,True,0.9352
INV_0000889,INC_001,2024-01-11T06:00:00+00:00,SKU_0028,STORE_004,True,0.9334
INV_0000890,INC_001,2024-01-11T06:00:00+00:00,SKU_0028,STORE_005,True,0.9442
INV_0000891,INC_001,2024-01-11T06:00:00+00:00,SKU_0029,STORE_001,True,0.9458
INV_0000892,INC_001,2024-01-11T06:00:00+00:00,SKU_0029,STORE_002,True,0.9312
INV_0000893,INC_001,2024-01-11T06:00:00+00:00,SKU_0029,STORE_003,True,0.9408
INV_0000894,INC_001,2024-01-11T06:00:00+00:00,SKU_0029,STORE_004,True,0.9466
INV_0000895,INC_001,2024-01-11T06:00:00+00:00,SKU_0029,STORE_005,True,0.9712
INV_0000896,INC_001,2024-01-11T06:00:00+00:00,SKU_0030,STORE_001,True,0.949
INV_0000897,INC_001,2024-01-11T06:00:00+00:00,SKU_0030,STORE_002,True,0.9472
INV_0000898,INC_001,2024-01-11T06:00:00+00:00,SKU_0030,STORE_003,True,0.9321
INV_0000899,INC_001,2024-01-11T06:00:00+00:00,SKU_0030,STORE_004,True,0.9428
INV_0000900,INC_001,2024-01-11T06:00:00+00:00,SKU_0030,STORE_005,True,0.9699
INV_0000901,INC_001,2024-01-11T06:00:00+00:00,SKU_0031,STORE_001,True,0.9604
INV_0000902,INC_001,2024-01-11T06:00:00+00:00,SKU_0031,STORE_002,True,0.9478
INV_0000903,INC_001,2024-01-11T06:00:00+00:00,SKU_0031,STORE_003,True,0.9381
INV_0000904,INC_001,2024-01-11T06:00:00+00:00,SKU_0031,STORE_004,True,0.9301
INV_0000905,INC_001,2024-01-11T06:00:00+00:00,SKU_0031,STORE_005,True,0.9366
INV_0000906,INC_001,2024-01-11T06:00:00+00:00,SKU_0032,STORE_001,True,0.9672
INV_0000907,INC_001,2024-01-11T06:00:00+00:00,SKU_0032,STORE_002,True,0.9414
INV_0000908,INC_001,2024-01-11T06:00:00+00:00,SKU_0032,STORE_003,True,0.9397
INV_0000909,INC_001,2024-01-11T06:00:00+00:00,SKU_0032,STORE_004,True,0.8913
INV_0000910,INC_001,2024-01-11T06:00:00+00:00,SKU_0032,STORE_005,True,0.9478
INV_0000911,INC_001,2024-01-11T06:00:00+00:00,SKU_0033,STORE_001,True,0.9634
INV_0000912,INC_001,2024-01-11T06:00:00+00:00,SKU_0033,STORE_002,True,0.9269
INV_0000913,INC_001,2024-01-11T06:00:00+00:00,SKU_0033,STORE_003,True,0.9165
INV_0000914,INC_001,2024-01-11T06:00:00+00:00,SKU_0033,STORE_004,True,0.9391
INV_0000915,INC_001,2024-01-11T06:00:00+00:00,SKU_0033,STORE_005,True,0.9004
INV_0000916,INC_001,2024-01-11T06:00:00+00:00,SKU_0034,STORE_001,True,0.9292
INV_0000917,INC_001,2024-01-11T06:00:00+00:00,SKU_0034,STORE_002,True,0.9515
INV_0000918,INC_001,2024-01-11T06:00:00+00:00,SKU_0034,STORE_003,True,0.9497
INV_0000919,INC_001,2024-01-11T06:00:00+00:00,SKU_0034,STORE_004,True,0.9156
INV_0000920,INC_001,2024-01-11T06:00:00+00:00,SKU_0034,STORE_005,False,0.9177
INV_0000921,INC_001,2024-01-11T06:00:00+00:00,SKU_0035,STORE_001,True,0.9444
INV_0000922,INC_001,2024-01-11T06:00:00+00:00,SKU_0035,STORE_002,True,0.9796
INV_0000923,INC_001,2024-01-11T06:00:00+00:00,SKU_0035,STORE_003,True,0.9647
INV_0000924,INC_001,2024-01-11T06:00:00+00:00,SKU_0035,STORE_004,True,0.9342
INV_0000925,INC_001,2024-01-11T06:00:00+00:00,SKU_0035,STORE_005,True,0.9382
INV_0000926,INC_001,2024-01-11T06:00:00+00:00,SKU_0036,STORE_001,True,0.9553
INV_0000927,INC_001,2024-01-11T06:00:00+00:00,SKU_0036,STORE_002,True,0.9379
INV_0000928,INC_001,2024-01-11T06:00:00+00:00,SKU_0036,STORE_003,True,0.9351
INV_0000929,INC_001,2024-01-11T06:00:00+00:00,SKU_0036,STORE_004,True,0.9253
INV_0000930,INC_001,2024-01-11T06:00:00+00:00,SKU_0036,STORE_005,True,0.956
INV_0000931,INC_001,2024-01-11T06:00:00+00:00,SKU_0037,STORE_001,True,0.9277
INV_0000932,INC_001,2024-01-11T06:00:00+00:00,SKU_0037,STORE_002,True,0.9493
INV_0000933,INC_001,2024-01-11T06:00:00+00:00,SKU_0037,STORE_003,True,0.9351
INV_0000934,INC_001,2024-01-11T06:00:00+00:00,SKU_0037,STORE_004,True,0.9448
INV_0000935,INC_001,2024-01-11T06:00:00+00:00,SKU_0037,STORE_005,False,0.9273
INV_0000936,INC_001,2024-01-11T06:00:00+00:00,SKU_0038,STORE_001,True,0.9684
INV_0000937,INC_001,2024-01-11T06:00:00+00:00,SKU_0038,STORE_002,True,0.9377
INV_0000938,INC_001,2024-01-11T06:00:00+00:00,SKU_0038,STORE_003,True,0.955
INV_0000939,INC_001,2024-01-11T06:00:00+00:00,SKU_0038,STORE_004,True,0.9425
INV_0000940,INC_001,2024-01-11T06:00:00+00:00,SKU_0038,STORE_005,True,0.9279
INV_0000941,INC_001,2024-01-11T06:00:00+00:00,SKU_0039,STORE_001,True,0.9369
INV_0000942,INC_001,2024-01-11T06:00:00+00:00,SKU_0039,STORE_002,True,0.9082
INV_0000943,INC_001,2024-01-11T06:00:00+00:00,SKU_0039,STORE_003,True,0.9543
INV_0000944,INC_001,2024-01-11T06:00:00+00:00,SKU_0039,STORE_004,True,0.9271
INV_0000945,INC_001,2024-01-11T06:00:00+00:00,SKU_0039,STORE_005,True,0.9367
INV_0000946,INC_001,2024-01-11T06:00:00+00:00,SKU_0040,STORE_001,True,0.9414
INV_0000947,INC_001,2024-01-11T06:00:00+00:00,SKU_0040,STORE_002,True,0.9427
INV_0000948,INC_001,2024-01-11T06:00:00+00:00,SKU_0040,STORE_003,True,0.9425
INV_0000949,INC_001,2024-01-11T06:00:00+00:00,SKU_0040,STORE_004,True,0.9571
INV_0000950,INC_001,2024-01-11T06:00:00+00:00,SKU_0040,STORE_005,True,0.984
INV_0000951,INC_001,2024-01-11T06:00:00+00:00,SKU_0041,STORE_001,True,0.9533
INV_0000952,INC_001,2024-01-11T06:00:00+00:00,SKU_0041,STORE_002,True,0.925
INV_0000953,INC_001,2024-01-11T06:00:00+00:00,SKU_0041,STORE_003,True,0.8906
INV_0000954,INC_001,2024-01-11T06:00:00+00:00,SKU_0041,STORE_004,True,0.9375
INV_0000955,INC_001,2024-01-11T06:00:00+00:00,SKU_0041,STORE_005,True,0.9516
INV_0000956,INC_001,2024-01-11T06:00:00+00:00,SKU_0042,STORE_001,True,0.9436
INV_0000957,INC_001,2024-01-11T06:00:00+00:00,SKU_0042,STORE_002,True,0.9424
INV_0000958,INC_001,2024-01-11T06:00:00+00:00,SKU_0042,STORE_003,True,0.9577
INV_0000959,INC_001,2024-01-11T06:00:00+00:00,SKU_0042,STORE_004,True,0.9645
INV_0000960,INC_001,2024-01-11T06:00:00+00:00,SKU_0042,STORE_005,True,0.9426
INV_0000961,INC_001,2024-01-11T06:00:00+00:00,SKU_0043,STORE_001,True,0.9444
INV_0000962,INC_001,2024-01-11T06:00:00+00:00,SKU_0043,STORE_002,True,0.9156
INV_0000963,INC_001,2024-01-11T06:00:00+00:00,SKU_0043,STORE_003,True,0.9439
INV_0000964,INC_001,2024-01-11T06:00:00+00:00,SKU_0043,STORE_004,True,0.9616
INV_0000965,INC_001,2024-01-11T06:00:00+00:00,SKU_0043,STORE_005,True,0.9401
INV_0000966,INC_001,2024-01-11T06:00:00+00:00,SKU_0044,STORE_001,True,0.9239
INV_0000967,INC_001,2024-01-11T06:00:00+00:00,SKU_0044,STORE_002,True,0.915
INV_0000968,INC_001,2024-01-11T06:00:00+00:00,SKU_0044,STORE_003,True,0.949
INV_0000969,INC_001,2024-01-11T06:00:00+00:00,SKU_0044,STORE_004,True,0.944
INV_0000970,INC_001,2024-01-11T06:00:00+00:00,SKU_0044,STORE_005,True,0.9627
INV_0000971,INC_001,2024-01-11T06:00:00+00:00,SKU_0045,STORE_001,True,0.9666
INV_0000972,INC_001,2024-01-11T06:00:00+00:00,SKU_0045,STORE_002,True,0.8921
INV_0000973,INC_001,2024-01-11T06:00:00+00:00,SKU_0045,STORE_003,True,0.919
INV_0000974,INC_001,2024-01-11T06:00:00+00:00,SKU_0045,STORE_004,True,0.9722
INV_0000975,INC_001,2024-01-11T06:00:00+00:00,SKU_0045,STORE_005,True,0.9103
INV_0000976,INC_001,2024-01-11T06:00:00+00:00,SKU_0046,STORE_001,True,0.969
INV_0000977,INC_001,2024-01-11T06:00:00+00:00,SKU_0046,STORE_002,True,0.9786
INV_0000978,INC_001,2024-01-11T06:00:00+00:00,SKU_0046,STORE_003,True,0.9434
INV_0000979,INC_001,2024-01-11T06:00:00+00:00,SKU_0046,STORE_004,True,0.9182
INV_0000980,INC_001,2024-01-11T06:00:00+00:00,SKU_0046,STORE_005,True,0.9397
INV_0000981,INC_001,2024-01-11T06:00:00+00:00,SKU_0047,STORE_001,True,0.9059
INV_0000982,INC_001,2024-01-11T06:00:00+00:00,SKU_0047,STORE_002,True,0.9318
INV_0000983,INC_001,2024-01-11T06:00:00+00:00,SKU_0047,STORE_003,True,0.9535
INV_0000984,INC_001,2024-01-11T06:00:00+00:00,SKU_0047,STORE_004,True,0.9348
INV_0000985,INC_001,2024-01-11T06:00:00+00:00,SKU_0047,STORE_005,True,0.9181
INV_0000986,INC_001,2024-01-11T06:00:00+00:00,SKU_0048,STORE_001,True,0.9278
INV_0000987,INC_001,2024-01-11T06:00:00+00:00,SKU_0048,STORE_002,True,0.9437
INV_0000988,INC_001,2024-01-11T06:00:00+00:00,SKU_0048,STORE_003,True,0.9296
INV_0000989,INC_001,2024-01-11T06:00:00+00:00,SKU_0048,STORE_004,True,0.9414
INV_0000990,INC_001,2024-01-11T06:00:00+00:00,SKU_0048,STORE_005,True,0.9516
INV_0000991,INC_001,2024-01-11T06:00:00+00:00,SKU_0049,STORE_001,True,0.9184
INV_0000992,INC_001,2024-01-11T06:00:00+00:00,SKU_0049,STORE_002,True,0.9713
INV_0000993,INC_001,2024-01-11T06:00:00+00:00,SKU_0049,STORE_003,True,0.9548
INV_0000994,INC_001,2024-01-11T06:00:00+00:00,SKU_0049,STORE_004,True,0.9186
INV_0000995,INC_001,2024-01-11T06:00:00+00:00,SKU_0049,STORE_005,True,0.9271
INV_0000996,INC_001,2024-01-11T06:00:00+00:00,SKU_0050,STORE_001,True,0.9284
INV_0000997,INC_001,2024-01-11T06:00:00+00:00,SKU_0050,STORE_002,True,0.9594
INV_0000998,INC_001,2024-01-11T06:00:00+00:00,SKU_0050,STORE_003,True,0.9555
INV_0000999,INC_001,2024-01-11T06:00:00+00:00,SKU_0050,STORE_004,True,0.956
INV_0001000,INC_001,2024-01-11T06:00:00+00:00,SKU_0050,STORE_005,True,0.9204
INV_0001001,INC_001,2024-01-12T06:00:00+00:00,SKU_0001,STORE_001,True,0.9548
INV_0001002,INC_001,2024-01-12T06:00:00+00:00,SKU_0001,STORE_002,True,0.9626
INV_0001003,INC_001,2024-01-12T06:00:00+00:00,SKU_0001,STORE_003,True,0.9441
INV_0001004,INC_001,2024-01-12T06:00:00+00:00,SKU_0001,STORE_004,True,0.9432
INV_0001005,INC_001,2024-01-12T06:00:00+00:00,SKU_0001,STORE_005,True,0.9454
INV_0001006,INC_001,2024-01-12T06:00:00+00:00,SKU_0002,STORE_001,True,0.9694
INV_0001007,INC_001,2024-01-12T06:00:00+00:00,SKU_0002,STORE_002,True,0.9425
INV_0001008,INC_001,2024-01-12T06:00:00+00:00,SKU_0002,STORE_003,True,0.9703
INV_0001009,INC_001,2024-01-12T06:00:00+00:00,SKU_0002,STORE_004,True,0.9276
INV_0001010,INC_001,2024-01-12T06:00:00+00:00,SKU_0002,STORE_005,True,0.9292
INV_0001011,INC_001,2024-01-12T06:00:00+00:00,SKU_0003,STORE_001,True,0.9512
INV_0001012,INC_001,2024-01-12T06:00:00+00:00,SKU_0003,STORE_002,True,0.9538
INV_0001013,INC_001,2024-01-12T06:00:00+00:00,SKU_0003,STORE_003,True,0.9489
INV_0001014,INC_001,2024-01-12T06:00:00+00:00,SKU_0003,STORE_004,True,0.9384
INV_0001015,INC_001,2024-01-12T06:00:00+00:00,SKU_0003,STORE_005,True,0.9274
INV_0001016,INC_001,2024-01-12T06:00:00+00:00,SKU_0004,STORE_001,True,0.9057
INV_0001017,INC_001,2024-01-12T06:00:00+00:00,SKU_0004,STORE_002,True,0.9421
INV_0001018,INC_001,2024-01-12T06:00:00+00:00,SKU_0004,STORE_003,True,0.9405
INV_0001019,INC_001,2024-01-12T06:00:00+00:00,SKU_0004,STORE_004,True,0.9348
INV_0001020,INC_001,2024-01-12T06:00:00+00:00,SKU_0004,STORE_005,True,0.9533
INV_0001021,INC_001,2024-01-12T06:00:00+00:00,SKU_0005,STORE_001,True,0.9463
INV_0001022,INC_001,2024-01-12T06:00:00+00:00,SKU_0005,STORE_002,True,0.9876
INV_0001023,INC_001,2024-01-12T06:00:00+00:00,SKU_0005,STORE_003,True,0.9422
INV_0001024,INC_001,2024-01-12T06:00:00+00:00,SKU_0005,STORE_004,True,0.946
INV_0001025,INC_001,2024-01-12T06:00:00+00:00,SKU_0005,STORE_005,True,0.9449
INV_0001026,INC_001,2024-01-12T06:00:00+00:00,SKU_0006,STORE_001,True,0.9585
INV_0001027,INC_001,2024-01-12T06:00:00+00:00,SKU_0006,STORE_002,True,0.9146
INV_0001028,INC_001,2024-01-12T06:00:00+00:00,SKU_0006,STORE_003,False,0.9432
INV_0001029,INC_001,2024-01-12T06:00:00+00:00,SKU_0006,STORE_004,True,0.9334
INV_0001030,INC_001,2024-01-12T06:00:00+00:00,SKU_0006,STORE_005,True,0.9178
INV_0001031,INC_001,2024-01-12T06:00:00+00:00,SKU_0007,STORE_001,True,0.9434
INV_0001032,INC_001,2024-01-12T06:00:00+00:00,SKU_0007,STORE_002,True,0.9756
INV_0001033,INC_001,2024-01-12T06:00:00+00:00,SKU_0007,STORE_003,True,0.9305
INV_0001034,INC_001,2024-01-12T06:00:00+00:00,SKU_0007,STORE_004,True,0.9725
INV_0001035,INC_001,2024-01-12T06:00:00+00:00,SKU_0007,STORE_005,True,0.9196
INV_0001036,INC_001,2024-01-12T06:00:00+00:00,SKU_0008,STORE_001,True,0.9624
INV_0001037,INC_001,2024-01-12T06:00:00+00:00,SKU_0008,STORE_002,True,0.9318
INV_0001038,INC_001,2024-01-12T06:00:00+00:00,SKU_0008,STORE_003,True,0.9069
INV_0001039,INC_001,2024-01-12T06:00:00+00:00,SKU_0008,STORE_004,True,0.9753
INV_0001040,INC_001,2024-01-12T06:00:00+00:00,SKU_0008,STORE_005,True,0.9207
INV_0001041,INC_001,2024-01-12T06:00:00+00:00,SKU_0009,STORE_001,True,0.9462
INV_0001042,INC_001,2024-01-12T06:00:00+00:00,SKU_0009,STORE_002,True,0.9419
INV_0001043,INC_001,2024-01-12T06:00:00+00:00,SKU_0009,STORE_003,True,0.9156
INV_0001044,INC_001,2024-01-12T06:00:00+00:00,SKU_0009,STORE_004,True,0.9355
INV_0001045,INC_001,2024-01-12T06:00:00+00:00,SKU_0009,STORE_005,True,0.9516
INV_0001046,INC_001,2024-01-12T06:00:00+00:00,SKU_0010,STORE_001,True,0.9286
INV_0001047,INC_001,2024-01-12T06:00:00+00:00,SKU_0010,STORE_002,True,0.9291
INV_0001048,INC_001,2024-01-12T06:00:00+00:00,SKU_0010,STORE_003,True,0.935
INV_0001049,INC_001,2024-01-12T06:00:00+00:00,SKU_0010,STORE_004,True,0.9123
INV_0001050,INC_001,2024-01-12T06:00:00+00:00,SKU_0010,STORE_005,True,0.935
INV_0001051,INC_001,2024-01-12T06:00:00+00:00,SKU_0011,STORE_001,True,0.935
INV_0001052,INC_001,2024-01-12T06:00:00+00:00,SKU_0011,STORE_002,True,0.9156
INV_0001053,INC_001,2024-01-12T06:00:00+00:00,SKU_0011,STORE_003,True,0.9438
INV_0001054,INC_001,2024-01-12T06:00:00+00:00,SKU_0011,STORE_004,True,0.9083
INV_0001055,INC_001,2024-01-12T06:00:00+00:00,SKU_0011,STORE_005,True,0.9343
INV_0001056,INC_001,2024-01-12T06:00:00+00:00,SKU_0012,STORE_001,True,0.9304
INV_0001057,INC_001,2024-01-12T06:00:00+00:00,SKU_0012,STORE_002,True,0.9416
INV_0001058,INC_001,2024-01-12T06:00:00+00:00,SKU_0012,STORE_003,True,0.9436
INV_0001059,INC_001,2024-01-12T06:00:00+00:00,SKU_0012,STORE_004,True,0.9544
INV_0001060,INC_001,2024-01-12T06:00:00+00:00,SKU_0012,STORE_005,True,0.9493
INV_0001061,INC_001,2024-01-12T06:00:00+00:00,SKU_0013,STORE_001,True,0.9035
INV_0001062,INC_001,2024-01-12T06:00:00+00:00,SKU_0013,STORE_002,True,0.9455
INV_0001063,INC_001,2024-01-12T06:00:00+00:00,SKU_0013,STORE_003,True,0.9588
INV_0001064,INC_001,2024-01-12T06:00:00+00:00,SKU_0013,STORE_004,True,0.9344
INV_0001065,INC_001,2024-01-12T06:00:00+00:00,SKU_0013,STORE_005,True,0.9388
INV_0001066,INC_001,2024-01-12T06:00:00+00:00,SKU_0014,STORE_001,True,0.9376
INV_0001067,INC_001,2024-01-12T06:00:00+00:00,SKU_0014,STORE_002,True,0.9729
INV_0001068,INC_001,2024-01-12T06:00:00+00:00,SKU_0014,STORE_003,True,0.9563
INV_0001069,INC_001,2024-01-12T06:00:00+00:00,SKU_0014,STORE_004,True,0.9482
INV_0001070,INC_001,2024-01-12T06:00:00+00:00,SKU_0014,STORE_005,True,0.9533
INV_0001071,INC_001,2024-01-12T06:00:00+00:00,SKU_0015,STORE_001,True,0.9621
INV_0001072,INC_001,2024-01-12T06:00:00+00:00,SKU_0015,STORE_002,True,0.9185
INV_0001073,INC_001,2024-01-12T06:00:00+00:00,SKU_0015,STORE_003,True,0.9459
INV_0001074,INC_001,2024-01-12T06:00:00+00:00,SKU_0015,STORE_004,True,0.9497
INV_0001075,INC_001,2024-01-12T06:00:00+00:00,SKU_0015,STORE_005,True,0.9108
INV_0001076,INC_001,2024-01-12T06:00:00+00:00,SKU_0016,STORE_001,True,0.9193
INV_0001077,INC_001,2024-01-12T06:00:00+00:00,SKU_0016,STORE_002,True,0.9378
INV_0001078,INC_001,2024-01-12T06:00:00+00:00,SKU_0016,STORE_003,True,0.9448
INV_0001079,INC_001,2024-01-12T06:00:00+00:00,SKU_0016,STORE_004,True,0.918
INV_0001080,INC_001,2024-01-12T06:00:00+00:00,SKU_0016,STORE_005,True,0.9272
INV_0001081,INC_001,2024-01-12T06:00:00+00:00,SKU_0017,STORE_001,True,0.9326
INV_0001082,INC_001,2024-01-12T06:00:00+00:00,SKU_0017,STORE_002,True,0.9671
INV_0001083,INC_001,2024-01-12T06:00:00+00:00,SKU_0017,STORE_003,True,0.9218
INV_0001084,INC_001,2024-01-12T06:00:00+00:00,SKU_0017,STORE_004,True,0.9192
INV_0001085,INC_001,2024-01-12T06:00:00+00:00,SKU_0017,STORE_005,True,0.9394
INV_0001086,INC_001,2024-01-12T06:00:00+00:00,SKU_0018,STORE_001,True,0.9307
INV_0001087,INC_001,2024-01-12T06:00:00+00:00,SKU_0018,STORE_002,True,0.9019
INV_0001088,INC_001,2024-01-12T06:00:00+00:00,SKU_0018,STORE_003,True,0.9286
INV_0001089,INC_001,2024-01-12T06:00:00+00:00,SKU_0018,STORE_004,True,0.9295
INV_0001090,INC_001,2024-01-12T06:00:00+00:00,SKU_0018,STORE_005,True,0.9321
INV_0001091,INC_001,2024-01-12T06:00:00+00:00,SKU_0019,STORE_001,True,0.9273
INV_0001092,INC_001,2024-01-12T06:00:00+00:00,SKU_0019,STORE_002,True,0.9302
INV_0001093,INC_001,2024-01-12T06:00:00+00:00,SKU_0019,STORE_003,True,0.9575
INV_0001094,INC_001,2024-01-12T06:00:00+00:00,SKU_0019,STORE_004,True,0.9499
INV_0001095,INC_001,2024-01-12T06:00:00+00:00,SKU_0019,STORE_005,True,0.9293
INV_0001096,INC_001,2024-01-12T06:00:00+00:00,SKU_0020,STORE_001,True,0.9691
INV_0001097,INC_001,2024-01-12T06:00:00+00:00,SKU_0020,STORE_002,True,0.9408
INV_0001098,INC_001,2024-01-12T06:00:00+00:00,SKU_0020,STORE_003,True,0.9615
INV_0001099,INC_001,2024-01-12T06:00:00+00:00,SKU_0020,STORE_004,True,0.9411
INV_0001100,INC_001,2024-01-12T06:00:00+00:00,SKU_0020,STORE_005,True,0.9835
INV_0001101,INC_001,2024-01-12T06:00:00+00:00,SKU_0021,STORE_001,True,0.9272
INV_0001102,INC_001,2024-01-12T06:00:00+00:00,SKU_0021,STORE_002,True,0.9537
INV_0001103,INC_001,2024-01-12T06:00:00+00:00,SKU_0021,STORE_003,True,0.93
INV_0001104,INC_001,2024-01-12T06:00:00+00:00,SKU_0021,STORE_004,True,0.9334
INV_0001105,INC_001,2024-01-12T06:00:00+00:00,SKU_0021,STORE_005,True,0.9377
INV_0001106,INC_001,2024-01-12T06:00:00+00:00,SKU_0022,STORE_001,True,0.8985
INV_0001107,INC_001,2024-01-12T06:00:00+00:00,SKU_0022,STORE_002,True,0.9512
INV_0001108,INC_001,2024-01-12T06:00:00+00:00,SKU_0022,STORE_003,True,0.9184
INV_0001109,INC_001,2024-01-12T06:00:00+00:00,SKU_0022,STORE_004,True,0.951
INV_0001110,INC_001,2024-01-12T06:00:00+00:00,SKU_0022,STORE_005,True,0.9294
INV_0001111,INC_001,2024-01-12T06:00:00+00:00,SKU_0023,STORE_001,True,0.9577
INV_0001112,INC_001,2024-01-12T06:00:00+00:00,SKU_0023,STORE_002,True,0.9197
INV_0001113,INC_001,2024-01-12T06:00:00+00:00,SKU_0023,STORE_003,True,0.9225
INV_0001114,INC_001,2024-01-12T06:00:00+00:00,SKU_0023,STORE_004,True,0.9508
INV_0001115,INC_001,2024-01-12T06:00:00+00:00,SKU_0023,STORE_005,False,0.9145
INV_0001116,INC_001,2024-01-12T06:00:00+00:00,SKU_0024,STORE_001,True,0.9762
INV_0001117,INC_001,2024-01-12T06:00:00+00:00,SKU_0024,STORE_002,True,0.9642
INV_0001118,INC_001,2024-01-12T06:00:00+00:00,SKU_0024,STORE_003,True,0.9389
INV_0001119,INC_001,2024-01-12T06:00:00+00:00,SKU_0024,STORE_004,True,0.9406
INV_0001120,INC_001,2024-01-12T06:00:00+00:00,SKU_0024,STORE_005,True,0.948
INV_0001121,INC_001,2024-01-12T06:00:00+00:00,SKU_0025,STORE_001,True,0.9466
INV_0001122,INC_001,2024-01-12T06:00:00+00:00,SKU_0025,STORE_002,True,0.9181
INV_0001123,INC_001,2024-01-12T06:00:00+00:00,SKU_0025,STORE_003,True,0.9594
INV_0001124,INC_001,2024-01-12T06:00:00+00:00,SKU_0025,STORE_004,True,0.9252
INV_0001125,INC_001,2024-01-12T06:00:00+00:00,SKU_0025,STORE_005,False,0.929
INV_0001126,INC_001,2024-01-12T06:00:00+00:00,SKU_0026,STORE_001,True,0.9802
INV_0001127,INC_001,2024-01-12T06:00:00+00:00,SKU_0026,STORE_002,True,0.9671
INV_0001128,INC_001,2024-01-12T06:00:00+00:00,SKU_0026,STORE_003,True,0.972
INV_0001129,INC_001,2024-01-12T06:00:00+00:00,SKU_0026,STORE_004,True,0.9741
INV_0001130,INC_001,2024-01-12T06:00:00+00:00,SKU_0026,STORE_005,True,0.9147
INV_0001131,INC_001,2024-01-12T06:00:00+00:00,SKU_0027,STORE_001,True,0.9896
INV_0001132,INC_001,2024-01-12T06:00:00+00:00,SKU_0027,STORE_002,True,0.9536
INV_0001133,INC_001,2024-01-12T06:00:00+00:00,SKU_0027,STORE_003,True,0.9467
INV_0001134,INC_001,2024-01-12T06:00:00+00:00,SKU_0027,STORE_004,True,0.9472
INV_0001135,INC_001,2024-01-12T06:00:00+00:00,SKU_0027,STORE_005,True,0.9192
INV_0001136,INC_001,2024-01-12T06:00:00+00:00,SKU_0028,STORE_001,True,0.9225
INV_0001137,INC_001,2024-01-12T06:00:00+00:00,SKU_0028,STORE_002,True,0.945
INV_0001138,INC_001,2024-01-12T06:00:00+00:00,SKU_0028,STORE_003,True,0.9562
INV_0001139,INC_001,2024-01-12T06:00:00+00:00,SKU_0028,STORE_004,True,0.9152
INV_0001140,INC_001,2024-01-12T06:00:00+00:00,SKU_0028,STORE_005,True,0.945
